id,param,scenario,dataset,region,x,units,value
1429,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Central Asia,2035,Final Electricity by Sector (TWh),607.076594444449
1430,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Central Asia,2040,Final Electricity by Sector (TWh),707.611483333339
1431,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Central Asia,2045,Final Electricity by Sector (TWh),783.764872222228
1432,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Central Asia,2050,Final Electricity by Sector (TWh),836.321019444451
1433,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Central Asia,2055,Final Electricity by Sector (TWh),879.465491666674
1434,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Central Asia,2060,Final Electricity by Sector (TWh),918.349947222229
1435,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Central Asia,2065,Final Electricity by Sector (TWh),949.314555555563
1436,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Central Asia,2070,Final Electricity by Sector (TWh),973.973611111119
1437,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Central Asia,2075,Final Electricity by Sector (TWh),991.936000000008
1438,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Central Asia,2080,Final Electricity by Sector (TWh),997.35122222223
1439,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Central Asia,2085,Final Electricity by Sector (TWh),997.941694444452
1440,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Central Asia,2090,Final Electricity by Sector (TWh),995.99547222223
1441,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Central Asia,2095,Final Electricity by Sector (TWh),996.873527777786
1442,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,Central Asia,2100,Final Electricity by Sector (TWh),998.952861111119
1443,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,1975,Land Allocation (1000 km2),5618.49092733589
1444,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,1990,Land Allocation (1000 km2),5618.49057587924
1445,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2005,Land Allocation (1000 km2),5618.49042372524
1446,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2010,Land Allocation (1000 km2),5618.48983897334
1447,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2015,Land Allocation (1000 km2),5618.49055521308
1448,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2020,Land Allocation (1000 km2),5618.48947264455
1449,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2025,Land Allocation (1000 km2),5618.48991796209
1450,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2030,Land Allocation (1000 km2),5618.49013717755
1451,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2035,Land Allocation (1000 km2),5618.48952099308
1452,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2040,Land Allocation (1000 km2),5618.48924164528
1453,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2045,Land Allocation (1000 km2),5618.49045209663
1454,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2050,Land Allocation (1000 km2),5618.49051094744
1455,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2055,Land Allocation (1000 km2),5618.49006845628
1456,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2060,Land Allocation (1000 km2),5618.4909871908
1457,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2065,Land Allocation (1000 km2),5618.48935034744
1458,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2070,Land Allocation (1000 km2),5618.49021676994
1459,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2075,Land Allocation (1000 km2),5618.49003183627
1460,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2080,Land Allocation (1000 km2),5618.49045121944
1461,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2085,Land Allocation (1000 km2),5618.48947264428
1462,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2090,Land Allocation (1000 km2),5618.4896480203
1463,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2095,Land Allocation (1000 km2),5618.49112682087
1464,landAlloc,GCAM_SSP2,gcamv7p0,Central Asia,2100,Land Allocation (1000 km2),5618.48928809748
1465,pop,GCAM_SSP2,gcamv7p0,Central Asia,1975,Population (Millions),51.975
1466,pop,GCAM_SSP2,gcamv7p0,Central Asia,1990,Population (Millions),68.498
1467,pop,GCAM_SSP2,gcamv7p0,Central Asia,2005,Population (Millions),76.706
1468,pop,GCAM_SSP2,gcamv7p0,Central Asia,2010,Population (Millions),81.534
1469,pop,GCAM_SSP2,gcamv7p0,Central Asia,2015,Population (Millions),88.051
1470,pop,GCAM_SSP2,gcamv7p0,Central Asia,2020,Population (Millions),91.528
1471,pop,GCAM_SSP2,gcamv7p0,Central Asia,2025,Population (Millions),94.287
1472,pop,GCAM_SSP2,gcamv7p0,Central Asia,2030,Population (Millions),96.353
1473,pop,GCAM_SSP2,gcamv7p0,Central Asia,2035,Population (Millions),97.911
1474,pop,GCAM_SSP2,gcamv7p0,Central Asia,2040,Population (Millions),99.103
1475,pop,GCAM_SSP2,gcamv7p0,Central Asia,2045,Population (Millions),99.832
1476,pop,GCAM_SSP2,gcamv7p0,Central Asia,2050,Population (Millions),99.981
1477,pop,GCAM_SSP2,gcamv7p0,Central Asia,2055,Population (Millions),99.59
1478,pop,GCAM_SSP2,gcamv7p0,Central Asia,2060,Population (Millions),98.781
1479,pop,GCAM_SSP2,gcamv7p0,Central Asia,2065,Population (Millions),97.769
1480,pop,GCAM_SSP2,gcamv7p0,Central Asia,2070,Population (Millions),96.551
1481,pop,GCAM_SSP2,gcamv7p0,Central Asia,2075,Population (Millions),95.122
1482,pop,GCAM_SSP2,gcamv7p0,Central Asia,2080,Population (Millions),93.5
1483,pop,GCAM_SSP2,gcamv7p0,Central Asia,2085,Population (Millions),91.781
1484,pop,GCAM_SSP2,gcamv7p0,Central Asia,2090,Population (Millions),90.071
1485,pop,GCAM_SSP2,gcamv7p0,Central Asia,2095,Population (Millions),88.412
1486,pop,GCAM_SSP2,gcamv7p0,Central Asia,2100,Population (Millions),86.771
1487,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,1975,Water Consumption by Sector (km3),60.85416526643
1488,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,1990,Water Consumption by Sector (km3),67.7242775117
1489,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2005,Water Consumption by Sector (km3),43.3606324667
1490,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2010,Water Consumption by Sector (km3),46.3297041634
1491,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2015,Water Consumption by Sector (km3),52.443430949
1492,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2020,Water Consumption by Sector (km3),57.0686169186
1493,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2025,Water Consumption by Sector (km3),60.9816882999
1494,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2030,Water Consumption by Sector (km3),64.6298304989
1495,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2035,Water Consumption by Sector (km3),68.1877143272
1496,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2040,Water Consumption by Sector (km3),71.6466477563
1497,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2045,Water Consumption by Sector (km3),74.8965186014
1498,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2050,Water Consumption by Sector (km3),77.3337961452
1499,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2055,Water Consumption by Sector (km3),79.164204647
1500,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2060,Water Consumption by Sector (km3),80.3791833114
1501,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2065,Water Consumption by Sector (km3),81.225102589
1502,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2070,Water Consumption by Sector (km3),81.7671556337
1503,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2075,Water Consumption by Sector (km3),82.1635224675
1504,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2080,Water Consumption by Sector (km3),82.2643634999
1505,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2085,Water Consumption by Sector (km3),82.2146278156
1506,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2090,Water Consumption by Sector (km3),81.9899912733
1507,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2095,Water Consumption by Sector (km3),81.5808784454
1508,watConsumBySec,GCAM_SSP2,gcamv7p0,Central Asia,2100,Water Consumption by Sector (km3),81.1017836435
1509,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,1975,Water Withdrawal by Sector (km3),128.27058757385
1510,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,1990,Water Withdrawal by Sector (km3),151.116823748
1511,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2005,Water Withdrawal by Sector (km3),101.2331951736
1512,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2010,Water Withdrawal by Sector (km3),107.3758712471
1513,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2015,Water Withdrawal by Sector (km3),121.582381396
1514,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2020,Water Withdrawal by Sector (km3),129.431001014
1515,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2025,Water Withdrawal by Sector (km3),137.24140292
1516,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2030,Water Withdrawal by Sector (km3),144.311750882
1517,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2035,Water Withdrawal by Sector (km3),150.862700037
1518,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2040,Water Withdrawal by Sector (km3),157.02379445
1519,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2045,Water Withdrawal by Sector (km3),162.724092054
1520,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2050,Water Withdrawal by Sector (km3),166.796498285
1521,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2055,Water Withdrawal by Sector (km3),169.703600239
1522,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2060,Water Withdrawal by Sector (km3),171.383326583
1523,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2065,Water Withdrawal by Sector (km3),172.315736605
1524,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2070,Water Withdrawal by Sector (km3),172.796808731
1525,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2075,Water Withdrawal by Sector (km3),172.84214866
1526,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2080,Water Withdrawal by Sector (km3),172.484458223
1527,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2085,Water Withdrawal by Sector (km3),171.906085279
1528,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2090,Water Withdrawal by Sector (km3),171.015357289
1529,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2095,Water Withdrawal by Sector (km3),169.759609479
1530,watWithdrawBySec,GCAM_SSP2,gcamv7p0,Central Asia,2100,Water Withdrawal by Sector (km3),168.39389334
1531,agProdByCrop,GCAM_SSP2,gcamv7p0,China,1975,Ag Production (Mt),484.184374013372
1532,agProdByCrop,GCAM_SSP2,gcamv7p0,China,1990,Ag Production (Mt),801.04140930073
1533,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2005,Ag Production (Mt),1313.925346
1534,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2010,Ag Production (Mt),1535.7165953
1535,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2015,Ag Production (Mt),1717.7649542
1536,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2020,Ag Production (Mt),1879.45974553212
1537,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2025,Ag Production (Mt),2002.7380466864
1538,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2030,Ag Production (Mt),2083.06204546964
1539,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2035,Ag Production (Mt),2125.09644772596
1540,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2040,Ag Production (Mt),2145.35796742724
1541,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2045,Ag Production (Mt),2148.1779907701
1542,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2050,Ag Production (Mt),2131.38790366216
1543,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2055,Ag Production (Mt),2101.03925858085
1544,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2060,Ag Production (Mt),2059.04394983598
1545,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2065,Ag Production (Mt),2009.8182489619
1546,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2070,Ag Production (Mt),1954.96773469226
1547,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2075,Ag Production (Mt),1896.01923921182
1548,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2080,Ag Production (Mt),1834.15354460957
1549,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2085,Ag Production (Mt),1771.1364041464
1550,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2090,Ag Production (Mt),1709.43244835528
1551,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2095,Ag Production (Mt),1651.5742284522
1552,agProdByCrop,GCAM_SSP2,gcamv7p0,China,2100,Ag Production (Mt),1598.20941755006
1553,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,1990,Electricity Generation by Fuel (TWh),650.316669760561
1554,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2005,Electricity Generation by Fuel (TWh),2539.08778611113
1555,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2010,Electricity Generation by Fuel (TWh),4235.70823248337
1556,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2015,Electricity Generation by Fuel (TWh),5879.34455894449
1557,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2020,Electricity Generation by Fuel (TWh),7330.4610167412
1558,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2025,Electricity Generation by Fuel (TWh),9042.78116868843
1559,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2030,Electricity Generation by Fuel (TWh),10557.7237123082
1560,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2035,Electricity Generation by Fuel (TWh),11658.273019486
1561,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2040,Electricity Generation by Fuel (TWh),12456.4259718721
1562,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2045,Electricity Generation by Fuel (TWh),12975.1717335276
1563,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2050,Electricity Generation by Fuel (TWh),13207.6514460615
1564,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2055,Electricity Generation by Fuel (TWh),13267.2898926421
1565,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2060,Electricity Generation by Fuel (TWh),13220.1920971446
1566,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2065,Electricity Generation by Fuel (TWh),13119.4502103779
1567,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2070,Electricity Generation by Fuel (TWh),12979.9099904362
1568,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2075,Electricity Generation by Fuel (TWh),12750.0312715807
1569,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2080,Electricity Generation by Fuel (TWh),12311.1077444834
1570,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2085,Electricity Generation by Fuel (TWh),11798.4127798251
1571,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2090,Electricity Generation by Fuel (TWh),11255.178719339
1572,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2095,Electricity Generation by Fuel (TWh),10723.5597434084
1573,elecByTechTWh,GCAM_SSP2,gcamv7p0,China,2100,Electricity Generation by Fuel (TWh),10224.8033520001
1574,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,1975,Final Electricity by Sector (TWh),190.03513888889
1575,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,1990,Final Electricity by Sector (TWh),605.01555555556
1576,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2005,Final Electricity by Sector (TWh),2339.9477777778
1577,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2010,Final Electricity by Sector (TWh),3934.7141666667
1578,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2015,Final Electricity by Sector (TWh),5448.13361111115
1579,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2020,Final Electricity by Sector (TWh),6794.26424638894
1580,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2025,Final Electricity by Sector (TWh),8391.62314166673
1581,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2030,Final Electricity by Sector (TWh),9813.22916666674
1582,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2035,Final Electricity by Sector (TWh),10846.3349444445
1583,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2040,Final Electricity by Sector (TWh),11594.7586111112
1584,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2045,Final Electricity by Sector (TWh),12082.348888889
1585,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2050,Final Electricity by Sector (TWh),12304.753888889
1586,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2055,Final Electricity by Sector (TWh),12367.7152777779
1587,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2060,Final Electricity by Sector (TWh),12333.4755555557
1588,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2065,Final Electricity by Sector (TWh),12248.3816666668
1589,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2070,Final Electricity by Sector (TWh),12124.1750000001
1590,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2075,Final Electricity by Sector (TWh),11914.0052777779
1591,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2080,Final Electricity by Sector (TWh),11503.0780555556
1592,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2085,Final Electricity by Sector (TWh),11025.2986111112
1593,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2090,Final Electricity by Sector (TWh),10520.3077777779
1594,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2095,Final Electricity by Sector (TWh),10025.9811111112
1595,elecFinalBySecTWh,GCAM_SSP2,gcamv7p0,China,2100,Final Electricity by Sector (TWh),9561.81138888897
1596,landAlloc,GCAM_SSP2,gcamv7p0,China,1975,Land Allocation (1000 km2),9293.14005756526
1597,landAlloc,GCAM_SSP2,gcamv7p0,China,1990,Land Allocation (1000 km2),9293.14009715596
1598,landAlloc,GCAM_SSP2,gcamv7p0,China,2005,Land Allocation (1000 km2),9293.1396355
1599,landAlloc,GCAM_SSP2,gcamv7p0,China,2010,Land Allocation (1000 km2),9293.1406415
1600,landAlloc,GCAM_SSP2,gcamv7p0,China,2015,Land Allocation (1000 km2),9293.1396957
1601,landAlloc,GCAM_SSP2,gcamv7p0,China,2020,Land Allocation (1000 km2),9293.14054003572
1602,landAlloc,GCAM_SSP2,gcamv7p0,China,2025,Land Allocation (1000 km2),9293.14230058947
1603,landAlloc,GCAM_SSP2,gcamv7p0,China,2030,Land Allocation (1000 km2),9293.13724950006
1604,landAlloc,GCAM_SSP2,gcamv7p0,China,2035,Land Allocation (1000 km2),9293.13947210883
1605,landAlloc,GCAM_SSP2,gcamv7p0,China,2040,Land Allocation (1000 km2),9293.13988521875
1606,landAlloc,GCAM_SSP2,gcamv7p0,China,2045,Land Allocation (1000 km2),9293.13796040675
1607,landAlloc,GCAM_SSP2,gcamv7p0,China,2050,Land Allocation (1000 km2),9293.14021709428
1608,landAlloc,GCAM_SSP2,gcamv7p0,China,2055,Land Allocation (1000 km2),9293.1401077185
1609,landAlloc,GCAM_SSP2,gcamv7p0,China,2060,Land Allocation (1000 km2),9293.13828213198
1610,landAlloc,GCAM_SSP2,gcamv7p0,China,2065,Land Allocation (1000 km2),9293.13912751839
1611,landAlloc,GCAM_SSP2,gcamv7p0,China,2070,Land Allocation (1000 km2),9293.14090082097
1612,landAlloc,GCAM_SSP2,gcamv7p0,China,2075,Land Allocation (1000 km2),9293.14127025925
1613,landAlloc,GCAM_SSP2,gcamv7p0,China,2080,Land Allocation (1000 km2),9293.14250199969
1614,landAlloc,GCAM_SSP2,gcamv7p0,China,2085,Land Allocation (1000 km2),9293.14024710746
1615,landAlloc,GCAM_SSP2,gcamv7p0,China,2090,Land Allocation (1000 km2),9293.13789288991
1616,landAlloc,GCAM_SSP2,gcamv7p0,China,2095,Land Allocation (1000 km2),9293.13986289029
1617,landAlloc,GCAM_SSP2,gcamv7p0,China,2100,Land Allocation (1000 km2),9293.14288641786
1618,pop,GCAM_SSP2,gcamv7p0,China,1975,Population (Millions),930.691
1619,pop,GCAM_SSP2,gcamv7p0,China,1990,Population (Millions),1182.96
1620,pop,GCAM_SSP2,gcamv7p0,China,2005,Population (Millions),1338.03
1621,pop,GCAM_SSP2,gcamv7p0,China,2010,Population (Millions),1376.32
1622,pop,GCAM_SSP2,gcamv7p0,China,2015,Population (Millions),1414.64
1623,pop,GCAM_SSP2,gcamv7p0,China,2020,Population (Millions),1431.26
1624,pop,GCAM_SSP2,gcamv7p0,China,2025,Population (Millions),1437.68
1625,pop,GCAM_SSP2,gcamv7p0,China,2030,Population (Millions),1433.38
1626,pop,GCAM_SSP2,gcamv7p0,China,2035,Population (Millions),1417.84
1627,pop,GCAM_SSP2,gcamv7p0,China,2040,Population (Millions),1391.62
1628,pop,GCAM_SSP2,gcamv7p0,China,2045,Population (Millions),1356.31
1629,pop,GCAM_SSP2,gcamv7p0,China,2050,Population (Millions),1313.22
1630,pop,GCAM_SSP2,gcamv7p0,China,2055,Population (Millions),1264.14
1631,pop,GCAM_SSP2,gcamv7p0,China,2060,Population (Millions),1211.04
1632,pop,GCAM_SSP2,gcamv7p0,China,2065,Population (Millions),1156.06
1633,pop,GCAM_SSP2,gcamv7p0,China,2070,Population (Millions),1101.08
1634,pop,GCAM_SSP2,gcamv7p0,China,2075,Population (Millions),1046.47
1635,pop,GCAM_SSP2,gcamv7p0,China,2080,Population (Millions),992.245
1636,pop,GCAM_SSP2,gcamv7p0,China,2085,Population (Millions),939.257
1637,pop,GCAM_SSP2,gcamv7p0,China,2090,Population (Millions),889.16
1638,pop,GCAM_SSP2,gcamv7p0,China,2095,Population (Millions),842.988
1639,pop,GCAM_SSP2,gcamv7p0,China,2100,Population (Millions),800.756
1640,watConsumBySec,GCAM_SSP2,gcamv7p0,China,1975,Water Consumption by Sector (km3),63.139048814634
1641,watConsumBySec,GCAM_SSP2,gcamv7p0,China,1990,Water Consumption by Sector (km3),125.478946102181
1642,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2005,Water Consumption by Sector (km3),166.57634668412
1643,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2010,Water Consumption by Sector (km3),198.99934725409
1644,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2015,Water Consumption by Sector (km3),222.85179096915
1645,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2020,Water Consumption by Sector (km3),231.27279756911
1646,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2025,Water Consumption by Sector (km3),242.19458220625
1647,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2030,Water Consumption by Sector (km3),248.87683342766
1648,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2035,Water Consumption by Sector (km3),251.66153391521
1649,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2040,Water Consumption by Sector (km3),252.15500285196
1650,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2045,Water Consumption by Sector (km3),251.09944088998
1651,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2050,Water Consumption by Sector (km3),247.61092742477
1652,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2055,Water Consumption by Sector (km3),244.07973740205
1653,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2060,Water Consumption by Sector (km3),240.08556943865
1654,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2065,Water Consumption by Sector (km3),236.70041451216
1655,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2070,Water Consumption by Sector (km3),233.55916680521
1656,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2075,Water Consumption by Sector (km3),230.37119683721
1657,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2080,Water Consumption by Sector (km3),225.724286896997
1658,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2085,Water Consumption by Sector (km3),220.92146089363
1659,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2090,Water Consumption by Sector (km3),215.145994858788
1660,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2095,Water Consumption by Sector (km3),209.725698243371
1661,watConsumBySec,GCAM_SSP2,gcamv7p0,China,2100,Water Consumption by Sector (km3),204.188027411656
1662,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,1975,Water Withdrawal by Sector (km3),130.52542198653
1663,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,1990,Water Withdrawal by Sector (km3),290.238788562409
1664,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2005,Water Withdrawal by Sector (km3),475.5159095089
1665,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2010,Water Withdrawal by Sector (km3),549.11134744317
1666,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2015,Water Withdrawal by Sector (km3),600.9200806911
1667,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2020,Water Withdrawal by Sector (km3),646.862956549292
1668,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2025,Water Withdrawal by Sector (km3),693.808943518213
1669,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2030,Water Withdrawal by Sector (km3),722.131408699109
1670,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2035,Water Withdrawal by Sector (km3),732.858386550728
1671,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2040,Water Withdrawal by Sector (km3),732.164246719914
1672,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2045,Water Withdrawal by Sector (km3),723.75236946033
1673,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2050,Water Withdrawal by Sector (km3),706.914474204768
1674,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2055,Water Withdrawal by Sector (km3),688.593317432932
1675,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2060,Water Withdrawal by Sector (km3),669.686100279266
1676,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2065,Water Withdrawal by Sector (km3),652.767407370166
1677,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2070,Water Withdrawal by Sector (km3),637.773758035542
1678,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2075,Water Withdrawal by Sector (km3),620.148759263647
1679,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2080,Water Withdrawal by Sector (km3),602.767564397143
1680,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2085,Water Withdrawal by Sector (km3),587.446640562629
1681,watWithdrawBySec,GCAM_SSP2,gcamv7p0,China,2090,Water Withdrawal by Sector (km3),570.13142580852
